Id,Reputation,Views,UpVotes,DownVotes,AccountAgeDays,DaysSinceLastActivity
45609,9528,1048,248,61,3722,93
43409,6597,661,835,261,3748,49
14808,2924,1101,163,758,3699,49
18008,8250,718,38,42,3657,51
458,1421,68,270,11,3742,61
6665,141,14,1,0,3690,733
38925,7690,1543,2539,186,3799,48
10437,1296,131,40,0,3722,434
40568,263,52,3,1,3748,3419
44270,631,48,7,4,3742,3442
24037,9678,1911,414,136,3742,232
48024,4106,319,89,7,3690,591
23003,2619,351,164,17,3692,52
20786,5535,709,353,10,3678,53
37607,3739,860,127,64,4015,69
8262,18151,1829,2009,801,3657,48
48821,3282,207,82,41,3782,200
36613,3638,523,1594,28,3683,50
34070,5617,530,405,91,3662,1403
20277,19595,2432,1218,5,3727,49
34540,4561,106,172,13,3678,153
35216,2248,406,184,19,3657,51
44031,4828,220,492,55,3744,48
4644,725,70,31,139,3703,48
21299,7409,1223,4351,17,3727,50
16547,2544,267,571,6,3662,49
11223,29151,3224,626,70,3719,48
47290,521,31,17,2,3706,66
47565,3433,317,192,13,3727,49
30496,2416,648,502,44,3722,1400
1563,4596,245,81,30,3699,88
46068,2989,138,28,8,3727,1258
42726,2797,220,719,184,3675,462
24789,5747,200,196,66,3699,222
32128,6770,736,2028,42,3703,55
23729,19768,1057,1517,29,3703,52
31122,5815,1024,2443,39,3721,48
43264,2740,399,189,12,3671,49
38151,3977,580,273,138,3671,50
9875,3254,544,162,18,3727,49
2480,7673,902,2235,2,3703,55
22520,2839,240,53,120,3727,1885
17142,1558,217,181,6,3675,51
39773,665,63,60,15,3748,50
25932,1512,245,115,13,3748,114
4023,2112,122,2813,10,3734,49
8126,2385,150,785,0,3671,48
41061,293,28,14,0,3699,80
48911,2101,122,50,21,3685,48
7126,150,48,19,0,3727,1855
16752,726,71,93,5,3685,49
20017,451,26,139,3,3690,1217
16873,3871,1192,762,15,3721,49
2157,9379,571,195,27,3708,1345
23179,2087,313,140,45,3744,1054
48207,1708,60,153,12,3664,48
17297,245,81,14,3,3690,1547
32570,1878,177,122,52,3781,365
10086,69666,14235,2412,261,3697,550
9435,1153,86,27,8,3675,97
33713,582,62,131,5,3690,66
48405,14221,770,664,12,3703,50
47677,13992,1385,2155,20,3713,71
46786,3250,276,95,5,3690,1650
43372,8226,398,215,76,3706,113
969,308,89,5,2,3706,322
31516,2528,319,192,4,3678,48
46906,4737,762,885,127,3721,48
50354,3414,397,917,4,3697,49
20567,796,112,124,3,3708,267
44569,9323,7219,1387,4096,3708,2906
12679,19198,1951,298,63,3708,106
19872,1171,104,109,21,3705,52
31168,2699,268,572,5,3697,162
11949,304,91,15,6,3799,2941
45198,92,14,4,0,3689,3660
41427,3584,814,910,29,3675,49
6157,2919,2596,450,4,3664,51
10874,1447,909,184,126,3685,58
41452,958,195,629,14,3727,52
47777,629,184,369,4,3678,51
21357,1338,139,25,24,3748,48
35754,154,25,6,0,3655,76
22514,4001,637,1949,132,3853,163
5080,749,40,120,5,3703,374
38797,584,225,327,10,3703,1483
30825,552,67,401,5,3721,558
37011,18001,2470,176,900,3689,53
16800,4695,246,106,7,3742,57
36571,3882,527,102,260,3697,49
9428,2345,281,189,23,3718,49
21977,115,49,15,0,3706,421
3736,1256,344,17,14,3781,54
26008,1831,411,367,45,3836,71
35428,1123,113,101,12,3655,53
23404,432,99,112,18,3662,238
39105,1256,142,13,8,3675,59
15219,6357,482,174,12,3705,49
26038,2947,291,825,19,3721,52
36969,11452,1336,2146,10,3692,49
10065,16773,892,5173,37,3662,49
28747,713,95,46,16,3675,219
32925,78842,11262,1413,406,3678,49
32568,106,11,1,0,3734,897
20368,1053,59,5,3,3734,56
49627,19490,1099,869,67,3669,48
39562,6174,1206,34,67,3692,1487
36499,6116,462,57,178,3657,48
30597,41,41,3,0,3713,210
32041,850,201,154,29,3708,887
43133,4896,101,80,12,3799,50
21646,981,81,63,24,3703,342
46633,3673,1127,275,676,3703,48
31565,1335,142,242,3,3734,51
3940,11722,1134,361,52,3713,48
38897,3934,566,412,87,3706,50
46893,2488,239,43,0,3703,48
24786,3348,184,583,75,3748,49
32424,14289,1552,425,73,3699,67
19367,4741,1227,1034,2908,3853,55
39215,4129,546,1199,914,3718,681
1265,3663,349,504,6,3772,48
6169,3563,255,1955,6,3675,48
14571,1313,136,446,3,3675,55
39243,771,96,23,1,3742,1757
42728,137,8,0,0,3651,3150
35084,1764,165,144,34,3708,51
47910,605,145,204,20,3734,59
48055,4717,511,3197,293,3675,49
7185,17093,682,99,24,3692,461
40317,1127,105,180,6,3734,70
2071,528,29,3,6,3671,3237
7542,1738,68,28,2,3748,84
665,1549,171,46,12,3655,446
39603,1346,73,762,17,3734,474
50558,562,58,4,0,3647,974
38412,280,45,5,0,3662,2449
33543,167,83,9,0,3703,1099
25613,14739,1846,1666,868,3718,50
37685,18572,1685,1155,14,3772,48
6842,688,332,206,189,3671,75
14165,318,49,48,0,3654,1435
46082,108,23,2,0,3718,2413
26709,2851,251,81,4,3678,57
27649,1887,171,599,37,3678,52
50448,51081,1015,446,11,3657,1037
32917,1786,201,119,29,3675,49
45427,12732,800,1113,33,3650,201
29130,1866,159,226,3,3742,818
45248,30004,1947,2619,17,3713,48
21376,2119,152,67,2,3696,48
7002,1209,199,756,19,3682,92
46142,2884,391,151,3,3699,51
6642,12475,1386,3808,207,3699,50
30225,127,7,17,0,3678,260
24568,2061,155,395,54,3661,260
17117,4954,421,1069,138,3734,49
4063,2229,155,1748,14,3671,60
51428,10825,941,532,10,3734,49
20981,1284,100,256,58,3699,198
30290,1021,136,162,5,3721,59
38676,3161,315,101,0,3685,48
28154,10201,1099,432,71,3713,49
20270,1832,152,0,1,3702,117
8103,62764,14061,686,339,3718,48
24971,4664,199,35,2,3696,71
4846,2446,266,1387,278,3654,856
9227,14639,1678,104,82,3654,48
27645,2265,160,72,3,4321,65
38339,4335,330,192,12,3678,49
47849,2268,398,636,30,3742,49
36659,1911,280,189,106,3721,59
24895,1822,90,135,11,3678,827
45810,4738,5470,1115,1179,3708,48
4454,1568,341,97,36,3661,540
40354,1357,122,57,14,3742,50
29573,5750,407,82,9,3685,50
29388,813,54,16,2,3678,700
45893,146,38,46,0,4275,1788
51225,22426,4223,2881,390,3692,49
17254,418,27,19,2,3678,53
34282,4448,607,293,9,3678,51
50258,5274,407,126,42,3734,2839
17782,13730,2138,1815,3124,3748,48
35127,58,3,0,0,3748,3714
453,2027,303,107,248,3655,50
42686,2213,161,178,3,3678,48
21963,2138,188,149,5,3664,264
20638,71,20,23,0,3708,1200
50704,16,2,0,0,3685,510
11178,2871,122,113,25,3748,714
10436,1276,151,26,17,3713,48
35609,3047,293,633,28,3718,51
22578,4369,981,184,760,3699,49
21021,24045,3358,603,134,3696,48
19033,14236,617,453,44,3647,56
15974,7854,3128,284,794,3692,49
33319,2875,453,871,298,3721,48
41305,1073,178,804,12,3661,49
1901,1234,89,390,5,3721,48
46324,474,81,20,2,3675,716
5523,8315,1439,675,34,3721,49
31400,83,22,6,0,3799,50
15284,1836,757,37,10,3670,81
19145,1396,166,110,27,3654,942
42239,624,109,75,10,3678,49
47081,1633,82,103,6,3692,52
47525,926,168,92,8,3675,228
841,4106,638,815,40,3781,66
29690,12471,987,914,898,4015,49
10385,58184,7649,1389,272,3689,48
24547,2812,734,1444,244,3799,50
44038,9243,375,1181,11,3690,49
34497,1200,86,85,6,3685,52
32045,3757,674,367,251,3654,48
21432,6197,384,116,25,3685,51
7801,110678,9243,4712,174,3669,48
49840,2141,508,59,30,3799,48
10541,1332,297,322,10,3675,56
15163,132692,9139,3556,3631,3696,49
39119,10124,1100,581,433,3721,50
40805,5758,770,733,30,3734,48
2135,4204,655,189,88,3657,855
47384,1871,124,83,12,3650,54
27234,17574,1085,1074,335,3655,48
13183,2315,373,29,13,3781,261
21799,30396,3529,5099,58,3643,48
26828,7606,794,907,36,3781,48
20227,2479,156,410,11,3748,50
22774,1849,135,32,5,3677,1082
39403,67451,3366,3733,1169,3650,49
21096,32864,1630,766,85,3799,95
47771,1218,551,915,16,3705,413
11648,1135,286,164,6,3702,129
10242,1515,326,52,55,3664,63
361,2199,779,986,21,3698,49
6902,315,30,37,4,3742,3540
21372,9843,557,1620,215,3734,49
41057,18017,2623,968,195,3713,48
33758,359,92,12,0,3677,252
17109,4952,138,187,2,3677,72
26235,4217,212,116,26,3682,50
12661,1469,176,64,32,3692,49
41720,816,114,2311,1,3698,48
48595,13437,1072,1362,66,3647,48
24974,15904,1197,3349,476,3674,50
20102,9918,2231,3397,191,3707,48
30536,2538,140,213,15,3721,51
7111,35919,5738,2246,783,3734,48
1982,7641,313,493,32,3734,57
43471,3659,507,22,0,3734,58
46029,1,10509,1991,493,3655,161
44119,2561,643,32,33,3650,3539
49647,2756,141,100,3,3713,70
41566,957,115,42,10,3734,1205
23102,11426,1115,1344,753,3647,48
6930,279,126,35,3,3705,652
15021,10839,1949,9162,73,3650,48
24989,874,79,76,6,3643,53
48986,26,5,0,0,3650,1562
15164,6104,884,448,81,3748,49
43655,129728,12706,1910,2771,3643,48
12360,4924,519,399,78,3677,66
17809,1681,1457,32,5,3674,889
23331,447,67,26,29,3698,48
36406,4150,434,123,10,3650,74
47876,13,17,0,0,3742,1100
29439,36654,2955,4671,369,3799,48
15004,1020,201,305,18,3643,49
41827,3459,407,270,8,3682,906
38577,2566,265,84,14,3654,1714
30415,13917,2113,2407,163,3650,48
35692,943,122,317,54,3661,56
50085,745,106,82,1,3713,610
28482,99,8,3,0,3742,196
8252,3884,494,93,202,3705,370
25187,2732,172,198,32,3650,48
8505,4772,675,186,13,3664,60
46287,4441,348,22,30,3677,48
4774,773,41,48,0,3692,48
14342,1155,96,19,5,3674,50
23231,1835,117,317,97,3781,121
13075,7434,359,215,154,3657,849
3546,917,55,68,1,3684,48
4590,86,12,2,0,3705,3080
17336,29296,2461,41,32,3674,53
10011,2883,384,1172,87,3781,66
13578,5566,1298,30,3,3656,1098
7820,357,83,9,6,3707,749
36739,14252,1156,243,119,3705,222
33390,3416,344,1368,15,3696,52
12926,445,86,112,2,3654,50
9664,940,282,172,45,3713,67
2966,557,46,29,19,3712,1086
6651,711,77,51,14,3702,682
36143,5451,627,541,35,3748,50
23951,2643,144,165,57,3654,1433
5526,31770,2668,2400,592,3654,48
12589,460,53,94,127,3689,2781
37517,1066,186,83,1501,3655,101
39673,17139,2290,445,6,3654,48
32709,3187,286,79,7,3650,1611
10054,2451,180,505,5,3721,49
10241,877,109,99,22,3696,49
15371,4110,386,82,56,3696,48
35311,4240,695,134,56,3670,50
9987,6120,1268,1250,137,3772,50
1211,939,102,57,0,3664,1706
18763,59,56,0,0,3698,2483
850,1147,155,175,15,3655,822
14750,934,116,28,6,3674,63
36790,796,131,35,4,3647,743
5673,2951,275,143,29,3647,51
25345,2893,280,94,1,3650,51
46537,13531,1044,2161,14,3677,49
36938,674,58,24,4,3692,52
50601,5716,375,176,37,3674,50
35551,173,310,2,0,3674,1824
3060,556,81,105,52,3705,48
11434,688,88,81,7,4015,561
2403,1641,102,81,1,3643,155
27308,3096,228,138,23,3677,330
41612,5610,646,448,207,3798,305
19639,2023,380,96,8,3656,919
2216,2666,378,161,14,3654,669
27760,1425,140,155,2,3643,582
2350,5802,1152,1003,5,3643,48
35859,1438,189,521,44,3748,48
33203,7310,659,2109,34,3702,49
22186,2349,716,1790,99,3664,122
8580,20305,1118,339,74,3650,49
9622,17318,2144,2200,351,3677,48
40176,4730,339,931,27,3677,48
41310,13788,1309,702,531,3707,64
40208,2374,267,296,10,3741,84
48909,1158,348,1102,765,4125,54
23208,3826,434,129,17,3650,49
31840,5025,334,646,325,3721,49
18547,10724,2382,3024,355,3712,48
29296,2038,323,535,7,3688,62
11129,1241,99,9,0,3674,53
14456,21436,1689,1068,350,3664,49
1790,1053,42,131,3,3661,1242
40345,202,48,22,0,3692,2844
6489,2546,358,535,12,4015,48
9199,3291,255,175,44,3643,571
28734,356,93,13,1,3677,1038
10329,4865,596,655,626,3786,49
38830,1409,261,49,34,3682,622
29233,33314,3791,370,55,3670,56
9090,434,64,22,26,3643,2740
22897,2738,162,1178,4,3643,707
44278,10266,1292,1214,322,3702,52
31502,1,351,124,1,3734,58
14043,291,18,24,0,3720,2432
47901,1169,181,92,55,3650,3190
16339,1127,113,1303,2,3636,48
44339,1729,175,43,12,3664,120
12703,2762,203,40,10,3712,72
39588,3080,120,75,25,3643,50
33912,1666,129,31,1,3674,48
18687,905,114,63,11,3656,49
31036,2529,285,149,3,3647,60
32409,783,222,57,11,3654,49
50736,41076,1922,384,95,3781,49
44009,7363,1048,1169,1038,3682,57
26404,4254,440,268,17,3712,51
12259,2077,208,39,4,3650,235
31300,1898,167,6,8,3639,467
38596,7015,977,267,250,3696,51
1800,608,65,22,52,3696,388
19179,18232,572,28,14,3781,333
33821,1361,201,997,3,3798,88
34917,2703,430,88,8,3656,219
8946,1077,98,93,0,3712,741
14881,949,59,41,44,3702,48
36266,1412,111,145,8,3692,50
7252,8190,748,196,72,3712,49
16981,7727,946,1125,17,3674,50
29694,4143,852,1171,12,3696,52
49340,117,16,87,0,3656,1483
19113,3492,704,823,21,3853,49
12558,1919,371,536,486,3654,176
37844,69648,12651,2440,28200,3692,48
42350,897,51,23,2,3661,782
38389,1375,168,377,2,3650,58
16912,61,14,0,0,3641,1444
43878,6427,647,1787,75,3684,49
36213,632,66,12,9,3741,943
27481,273,47,22,0,3674,1754
20010,810,93,75,2,3688,380
17068,3129,786,703,123,3654,79
45528,16843,3309,2795,11,3670,60
49672,693,15,3,0,3635,1880
19252,5661,595,1280,43,3712,107
8463,1351,129,204,24,3692,50
14557,1283,80,78,2,3688,48
50287,17489,2299,2144,171,3702,49
6538,1244,104,21,4,3643,2593
17273,8313,2765,1149,68,3643,49
49486,2010,322,197,4,3677,316
29225,686,164,129,15,3635,234
8670,3008,248,109,7,3641,48
65,377,32,3,0,4015,684
20788,2138,514,98,25,4015,3637
47770,160,12,0,0,3682,49
36712,1901,157,259,55,3643,50
40619,4597,468,83,12,3643,104
16426,498259,20246,15073,71,3649,50
33767,1869,354,248,78,3649,50
14300,1245,157,226,31,3661,49
37448,4425,350,190,25,3656,50
26246,1701,200,322,72,3635,80
44217,275,88,7,0,3741,1557
25905,3765,399,41,94,3698,51
22586,1904,804,615,32,3643,51
17255,7986,2279,157,6,3798,50
39518,2324,229,794,39,3670,49
38576,17965,852,111,88,3653,70
27258,1101,79,37,6,3670,499
39530,419,20,16,0,3653,3077
37382,973,62,15,2,3653,50
13907,511,60,64,7,3641,77
25984,19830,1139,174,8,3781,128
1216,3947,195,76,9,3677,280
51494,92778,8984,2512,925,3741,56
51403,1116,94,459,48,3684,65
9721,1808,173,114,90,3771,60
32942,2922,248,188,21,3668,48
33671,3175,937,460,329,3696,596
41755,954,304,311,57,3656,295
36900,1825,471,507,97,3641,129
43558,4444,491,311,58,3781,64
46719,1881,270,245,6,3673,255
35206,118,47,57,0,3673,256
40201,1721,144,14,0,3698,142
239,342,53,30,1,3643,2368
9887,3312,126,58,29,3643,49
4843,2236,190,46,2,3641,54
38981,5481,898,2,0,3781,49
24257,193,38,67,2,3660,224
9328,2338,331,52,30,3771,794
31470,844,65,91,30,3684,1877
6410,2276,142,21,28,3641,48
22171,2589,382,448,0,3677,48
33557,116,10,6,0,3639,1284
32451,436,48,35,2,3639,1499
23571,4654,334,4,0,3688,48
18314,15850,1602,581,126,3771,48
22680,1725,108,313,2,3670,60
38616,4504,485,61,11,3701,49
35925,11633,8590,4454,1169,3747,102
50484,9282,1869,2781,656,3643,88
30858,904,98,18,1,3639,48
41352,12226,1182,459,10,3673,48
35070,2041,844,2006,138,3639,48
45859,7490,533,927,82,3698,52
5391,2145,313,185,17,3635,52
21801,45238,14076,2056,10436,3781,50
30096,53,20,22,0,3653,1764
6001,20805,2551,337,114,3649,49
9882,2471,124,92,6,3663,1645
27726,2165,333,252,2,4172,49
35771,22379,2242,465,139,3673,100
47438,665,90,102,0,3741,111
2488,1416,163,301,16,3646,158
29998,165,140,7,0,3691,2453
47712,1170,514,2255,61,3853,52
10617,12800,699,128,314,3656,50
45921,2825,316,249,367,3670,116
14976,27528,1394,154,19,3642,49
14305,467,30,7,0,3649,242
14094,462,86,1,2,3684,811
51270,12895,1248,665,8,3641,48
21794,179,46,2,0,3635,1701
12288,49534,8697,2138,24,3635,48
12326,2347,249,31,24,3670,3008
49584,125878,16849,562,6,3682,1537
47120,422,165,152,50,3646,50
41833,2940,212,127,50,3691,253
9819,2771,315,202,31,3635,116
31736,1156,125,131,5,3747,62
7060,2271,291,81,59,3682,49
40499,526,25,17,4,3682,2292
32797,1479,187,162,20,3682,51
28197,7539,509,105,3,3677,49
16233,4098,302,302,37,3682,1249
20948,2393,572,657,0,3853,114
13535,1332,201,444,102,3780,480
25817,2209,520,163,8,3660,626
21386,2858,537,50,28,3701,206
44813,1210,115,9,0,3698,49
2424,2719,84,24,1,3696,49
11650,2341,876,1036,65,3780,69
24326,1683,57,257,3,3663,75
49530,19477,2333,1979,11002,3688,50
3427,513,53,2,2,3641,1142
16199,85,15,14,0,3635,864
19568,12816,1097,236,6,3660,49
27932,560,106,18,5,3653,2246
36066,3711,301,98,12,3688,658
17015,3859,531,75,22,3677,50
22252,6862,273,117,3,3684,49
6467,2938,317,81,18,3684,87
7492,3664,412,409,19,3663,114
13952,3927,491,99,102,3635,48
24427,11955,829,365,532,3687,48
10129,176,11,8,0,3798,92
26568,951,100,28,6,3712,421
5091,1473,444,407,14,3639,64
35581,5352,291,202,22,3673,48
39770,6513,959,135,13,3631,48
8157,3124,440,494,196,3698,50
6537,6669,1095,2830,1,3687,50
7146,6508,996,340,221,3631,48
14377,4198,370,692,28,3641,51
26719,6124,521,144,58,3687,49
50537,3523,261,92,42,3653,60
3098,1920,845,102,0,3653,226
20863,372,73,13,0,3646,131
38747,8210,2171,2511,13,3677,50
46400,92683,51195,519,176,4419,48
50779,7757,1013,665,20,3663,52
16089,4255,680,891,308,3660,54
8327,2105,334,79,23,3712,52
49575,2860,482,98,374,3653,1625
26716,4610,515,693,124,3691,52
47533,809,62,5,2,3635,428
26247,12729,2092,254,19,3641,49
16987,938,253,10,3,3641,161
29288,3534,305,182,19,3682,49
5308,60533,6596,1524,495,3660,48
6652,23999,4701,4405,110,3798,49
47145,5390,1169,324,214,3682,48
27891,26014,10328,878,27,3670,119
29441,7151,592,439,55,3676,106
2387,186,10,5,1,3780,465
13389,921,184,520,3,3656,49
24804,608,108,157,4,3635,48
636,575,30,17,1,3656,611
41487,559,90,199,13,3631,113
27630,8325,488,775,248,3673,52
31705,492,59,145,8,3663,80
1151,845,241,80,55,3687,53
28314,22252,952,1533,67,3635,49
1509,2456,294,126,38,3698,49
25043,32234,1352,1560,237,3682,653
12524,3356,418,412,7,3741,51
536,2321,218,281,114,3663,49
14378,44820,5772,591,103,3641,48
48205,2515,264,190,16,3635,52
16696,1498,215,91,10,3656,417
9724,408,94,30,1,3653,249
32165,4424,318,2064,9,3641,49
36798,5689,584,529,52,3684,48
23219,2712,191,143,52,3698,52
17060,4210,127,71,21,3663,51
45807,2075,179,66,357,3631,48
8484,945,60,22,0,3635,424
30405,588,20,7,0,3853,715
4497,807,110,12,2,3741,141
40538,358,74,108,20,3741,340
32374,66435,3633,2987,42,3642,48
41356,2585,193,117,11,3656,500
28324,330,18,12,2,3771,2926
45025,6160,686,3262,23,3853,49
11165,2541,297,100,53,3687,77
22707,2901,206,11,9,3741,602
41813,1621,389,582,11,3681,50
42594,11961,1425,1233,50,3681,83
42482,3540,585,460,101,3635,256
35142,11292,1058,66,92,3696,55
42116,583,102,14,11,3747,743
13995,993,81,80,2,3780,738
914,5897,2020,316,200,3853,53
4962,12545,947,525,23,3771,48
14614,1509,163,7,4,3701,2898
14211,1924,101,47,19,3673,780
41622,650,30,34,0,3691,1807
39289,95,33,10,0,3687,1617
3425,8578,1237,1077,146,3663,49
44415,3378,342,55,21,3676,451
31394,14484,3453,132,324,3683,48
35078,1470,66,67,0,3649,128
6394,15801,1303,439,224,3649,51
41038,882,59,39,6,3701,49
44168,978,176,233,515,3747,955
16695,1113,157,960,10,3635,796
27570,4898,299,11,6,3741,158
35736,663,40,34,1,3646,98
22560,338,38,33,3,3646,3041
29098,1382,124,31,21,3646,1096
31077,3757,614,394,19,3646,64
27834,9454,1507,1062,175,3649,49
21069,695,827,529,63,3673,2828
9977,2539,136,90,3,3631,123
41492,355,65,9,0,3701,1534
34315,1814,253,720,14,3701,49
48485,1933,197,173,11,3673,50
2760,2222,202,10,25,3691,50
43183,43581,13999,2334,4117,3642,48
48443,267,67,26,4,3635,1064
42339,3290,256,1387,5,3646,50
2324,832,167,41,30,3687,1059
44255,2554,202,11,3,3683,548
36872,6063,803,153,44,3642,69
39602,2930,433,163,184,3691,263
37264,457,52,8,2,3673,121
41348,3160,370,81,92,3673,192
1937,8409,694,1585,66,3673,50
23103,1878,149,857,22,3741,72
27208,1402,103,128,57,3853,2722
39206,7056,749,313,27,3676,49
51366,7841,904,1337,13,3663,48
27032,5001,527,2919,19,3638,169
28740,12498,5364,646,122,3641,191
8726,1603,94,104,18,3660,53
4726,8641,413,3,0,5000,52
6529,3266,507,62,22,3646,102
13307,2017,143,548,2,3701,63
34481,1260,160,94,3,3683,256
10961,17525,1254,393,96,3687,63
42734,2095,200,90,84,3698,2857
49024,2592,300,284,117,3649,69
25759,478,45,2,0,3676,703
36672,585,80,59,12,3701,240
41493,1002,188,90,20,3663,49
47923,1215,336,614,88,3642,49
31111,1681,205,65,30,3660,250
51491,1362,83,46,59,3681,665
41604,2774,168,57,6,3676,129
17573,2571,246,99,54,3649,92
11965,7439,835,862,148,3696,50
33165,21626,2661,163,28,3649,134
17358,5572,763,591,366,3853,49
8491,26482,649,253,5,3712,51
35181,1927,240,342,12,3668,114
48301,311,26,71,1,3687,108
22043,77714,6489,5453,4168,3930,61
41917,10151,1344,482,61,3701,75
36043,1828,248,164,89,3641,92
39983,696,102,38,2,3696,837
26190,514,47,0,0,3696,2287
9969,20494,5462,5055,3543,3627,48
47681,31344,2271,876,28,3635,49
39329,19012,1952,1080,148,3642,48
23175,2988,473,608,111,3669,52
11864,1314,111,279,13,3681,48
32392,1211,183,72,18,3649,51
34504,68823,16437,159,51285,3663,48
51068,2153,246,661,17,3683,48
41114,2486,456,47,533,3642,49
10672,893,114,493,7,3642,51
20993,2439,174,93,58,3663,1633
17792,714,149,1470,0,3712,58
12596,323,58,27,1,3646,1206
7178,376,91,5,0,3641,1947
28508,404,27,19,5,3698,262
48795,2869,346,617,138,3663,58
31564,2315,494,1102,106,3687,517
20665,15843,2481,2203,257,3638,53
28716,317,27,27,8,3676,50
42616,3899,425,270,88,3669,156
28238,11608,409,1298,67,3683,58
13493,5088,522,653,4,3652,49
43601,7204,678,69,7,3747,48
15008,679,208,45,6,3687,1648
17819,3056,230,3394,3,3698,49
18366,4424,394,24,3,3676,49
36530,181,61,3,0,3659,54
43150,546,72,34,3,3656,91
35824,1100,97,40,1,3649,51
18472,1796,102,11,0,3627,1381
31753,537,126,7,0,3672,1586
25668,5942,725,1601,43,3672,277
46669,812,39,63,20,3641,1925
32744,13473,2506,1146,3208,3669,48
30738,243649,43602,6999,6749,3635,48
10418,353,266,127,4,3681,1920
20660,1061,91,263,2,3771,49
6490,458,59,42,7,3701,3177
41267,3703,271,21,1,3701,233
3835,3444,579,580,11,3642,48
1379,2126,247,588,38,3663,50
7290,61,13,16,0,3630,350
15203,832,90,62,11,3712,294
7890,1150,91,108,14,3669,594
9351,32753,3303,2586,42,3681,49
46943,33650,5467,1079,1617,3672,48
47985,7,46,0,0,3712,941
21789,5094,1901,2208,11,4011,49
22840,1603,129,2,2,3676,2257
8170,520,30,24,0,3630,462
31562,256,18,13,1,3630,1284
10550,6071,456,90,84,3652,54
10113,1402,96,693,14,3701,49
18641,1069,58,24,1,3676,154
35391,83,10,8,0,3676,1628
12052,5221,563,235,150,3672,543
29478,4363,2662,343,27,3645,51
31998,786,74,40,25,3645,727
46008,41985,1666,8,0,3635,3176
14844,955,195,141,368,3656,53
38322,10829,956,2632,59,3691,48
14651,418,79,15,2,3672,268
17637,1211,61,6,0,3648,779
16000,8596,770,172,165,3686,124
31870,4088,268,184,69,3853,1073
43727,1676,68,49,11,3656,1008
419,1247,150,1347,1,3712,49
19578,8378,298,36,3,3659,48
19646,914,483,6,11,3705,2658
8528,3700,306,30,0,3630,56
4412,429,31,57,0,3852,48
7100,855,260,170,33,3712,50
8275,171,21,1,0,3627,1020
37373,18203,1937,1261,68,3624,48
650,50732,3500,2815,2379,3624,49
30614,433,165,246,8,3659,50
34786,4310,351,47,0,3798,55
24459,1255,120,101,12,3659,84
36681,42531,2335,273,520,3686,131
12441,1516,186,162,33,3683,172
30929,6003,930,69,26,3696,542
2446,584,62,27,4,3741,1298
5802,5730,305,2912,12,3741,49
31466,2858,424,128,30,3771,58
28835,42830,4883,3245,1137,3624,48
43943,1316,106,37,0,3672,48
45682,325,17,0,0,3686,2497
18688,811,41,0,2,3627,883
17595,1672,301,154,200,3771,52
11501,60550,3764,743,35,3642,51
5388,1164,153,185,35,3669,3235
4266,1179,476,168,2,3672,57
22018,3153,354,74,11,3697,50
21000,10011,431,299,186,3672,627
19023,24419,1647,902,215,4749,51
9886,618,79,62,1,3626,49
6802,634,73,14,0,3705,1017
41430,879,263,78,6,3648,50
11205,24921,1685,248,83,3638,49
5458,183,18,80,0,3656,1185
25059,171,48,13,1,3648,1669
23714,1028,88,116,19,3691,48
33655,237,322,1,0,3683,3166
12746,809,271,377,9,3669,164
319,134,34,7,0,3635,789
7467,81,54,22,0,3645,50
18701,356,121,24,3,3626,1526
18421,8585,656,135,33,3624,53
24318,105,11,9,0,3747,169
17475,2530,489,309,250,3630,268
18647,3811,435,1413,35,3635,49
36596,5778,852,233,74,4014,671
7322,5950,1688,2143,5194,3656,48
45843,1048,65,15,1,3656,48
51260,92,21,110,0,3771,53
24704,2090,349,1261,59,3771,48
32547,2233,803,25,415,3705,50
31519,213535,14126,5421,424,3635,48
2855,1041,139,23,1,3669,161
42601,1265,211,333,13,3652,48
39172,1923,245,125,10,3691,61
47590,334,58,114,3,3672,76
36709,823,70,18,7,3624,74
48244,669,56,40,37,3656,240
9480,1037,172,85,11,3686,2118
36073,3817,401,201,25,3695,53
10064,3342,817,1508,751,3669,48
33985,34285,5754,7752,365,3681,49
6574,110462,11975,4054,2250,3630,48
28995,1599,609,58,22,3659,57
1953,413,31,3,1,3663,759
14610,2100,159,45,4,3626,591
18150,1337,505,25,10,3642,884
48914,478,401,13,27,3705,52
9474,3788,233,335,1,3635,49
16866,13192,454,1188,67,3669,1628
41166,3766,851,13,9,3630,492
44880,55057,7527,2120,2716,3630,49
6593,1657,234,252,13,3640,202
51518,6380,900,632,10,3648,48
15840,3778,576,116,21,3620,66
10535,186,12,9,1,3648,1133
571,3589,176,80,6,3697,50
10031,22857,7213,2206,503,3672,52
41695,3912,340,39,2,3669,50
26505,26669,2335,6679,680,3659,50
39347,2385,179,185,1,3695,77
16883,1195,162,9,1,3697,50
9547,12253,1922,435,514,3635,52
44181,877,66,29,6,3656,430
7145,1499,209,25,10,3628,155
2621,371,29,6,5,3635,48
4624,1495,247,33,0,3652,174
44134,879355,117020,51239,0,3634,81
37142,1004,145,37,4,3630,754
46108,7579,1012,553,138,3648,1176
10389,15495,1741,1304,148,3686,161
612,15794,692,538,14,3642,48
9373,2401,321,64,1,3672,2309
8197,441,16,2,0,3652,1080
46535,59,42,52,0,3686,712
22264,2743,230,73,124,3638,933
25500,5206,768,366,76,3623,50
47832,150,77,22,0,3648,449
31424,1881,206,94,53,3626,51
9495,46,2,5,0,3652,3264
